gene_id	gene_name	.T0.s1	.T0.s2	.T0.s3	.T96.s4	.T96.s5	.T96.s6
ENSG00000288706	ENSG00000288706	0	0	0	0	0	0
ENSG00000288707	ENSG00000288707	0	2	1	0	3	1
ENSG00000288708	ENSG00000288708	0	0	0	0	0	0
ENSG00000288709	F8A2	8.876	3.7	0	0	30.355	0
ENSG00000288710	ENSG00000288710	0	0	0	0	1.392	0
ENSG00000288711	ENSG00000288711	0	2.384	10.389	6.186	4.117	4.686
ENSG00000288712	ENSG00000288712	0	0.98	0	0	0	0
ENSG00000288713	ENSG00000288713	0	0	0	2.084	0	0
ENSG00000288714	ENSG00000288714	1	7	4	7	0	3
ENSG00000288715	ENSG00000288715	0	0	0	1.367	0	0
ENSG00000288716	ENSG00000288716	0	0	0	0.78	0	0
ENSG00000288717	ENSG00000288717	0	2	2	1	1	0
ENSG00000288718	ENSG00000288718	2.079	1.002	2.056	2.094	2.102	3.068
ENSG00000288719	ENSG00000288719	12.691	30.186	2.997	35.811	35.227	14.04
ENSG00000288720	ENSG00000288720	14	8	14.064	30.028	7.155	12.095
ENSG00000288721	ENSG00000288721	44.607	16.14	60.159	38.547	33.502	39.507
ENSG00000288722	F8A1	0	0	18.076	14.017	0	28.869
ENSG00000288723	ENSG00000288723	0	6	2	4.684	7	7
ENSG00000288724	ENSG00000288724	0	0	1	0	0	0
ENSG00000288725	ENSG00000288725	0	9.212	0	30.375	0	20.009
ENSG00000288726	ENSG00000288726	1	3	0	6	0	4
ENSG00000288727	ENSG00000288727	0	0	0	0	1	0
ENSG00000288728	ENSG00000288728	2	4.945	3	4.833	3.191	3
ENSG00000288729	ENSG00000288729	24	25	33	26	27	19
ENSG00000288730	ENSG00000288730	0	0	1	2	0	1
ENSG00000288731	ENSG00000288731	0	0	0	0	0	0
ENSG00000288732	ENSG00000288732	0	1	5	7	0	1
ENSG00000288734	ENSG00000288734	0	2	0	0	0	3
ENSG00000288735	ENSG00000288735	0	1	1	1	1.008	0
ENSG00000288736	ENSG00000288736	4	0	0	5	2	2
ENSG00000288737	ENSG00000288737	0	0	0	3	0	0
ENSG00000288738	ENSG00000288738	3	1	0	0	2	2
ENSG00000288739	ENSG00000288739	2	3	6.216	7.912	6	8
ENSG00000288740	ENSG00000288740	0	5	0	2.348	1	1
ENSG00000288741	ENSG00000288741	10.52	0	1	17.208	0	2
ENSG00000288742	ENSG00000288742	1	5.338	5.212	10	3	1
ENSG00000288743	ENSG00000288743	0	0	0	0	0	0
ENSG00000288744	ENSG00000288744	0	0	5	1.02	0	0
ENSG00000288745	ENSG00000288745	0	3	0	0	0	0
ENSG00000288746	ENSG00000288746	2	2.108	0	17.677	3	6
ENSG00000288747	ENSG00000288747	0	0	0	0	0	0
ENSG00000288748	ENSG00000288748	3	5	5	2.869	4	2
ENSG00000288749	ENSG00000288749	0	0	1	2.027	1	0
ENSG00000288750	ENSG00000288750	0	0	1	4	3	3
ENSG00000288751	ENSG00000288751	0	1	1	3	3	2
ENSG00000288752	ENSG00000288752	0	0	1	0	1	0
ENSG00000288753	ENSG00000288753	0	0	0	0	0	0
ENSG00000288754	ENSG00000288754	4	14	10	19.835	19	7
ENSG00000288755	ENSG00000288755	0	1	3	7.234	1	3
ENSG00000288756	ENSG00000288756	1	1	0	0	0	0
ENSG00000288757	ENSG00000288757	0	0	1	0	3.697	1.903
ENSG00000288758	ENSG00000288758	1	0	1	0	2	2
ENSG00000288759	ENSG00000288759	14	0	1	4	1	4
ENSG00000288760	ENSG00000288760	0	3	1	3.962	5	4
ENSG00000288761	ENSG00000288761	2	4	1	0	2	1
ENSG00000288762	ENSG00000288762	0	1	0	2	4	1
ENSG00000288763	ENSG00000288763	0	0	0	0	0	0
ENSG00000288764	ENSG00000288764	1	1	1	1	3	0
ENSG00000288765	ENSG00000288765	3	4	1	4	2	2
ENSG00000288766	ENSG00000288766	2	0	0	0	0	0
ENSG00000288767	ENSG00000288767	0	0	0	1	1	0
ENSG00000288768	ENSG00000288768	5	4	3	3	0	0
ENSG00000288769	ENSG00000288769	232.49	455.489	257.22	458.08	689.281	19
ENSG00000288770	ENSG00000288770	1	1	0	0	4	0
ENSG00000288771	ENSG00000288771	1	2	0	2	5	0
ENSG00000288772	ENSG00000288772	27.027	35.017	41.007	16.003	51.014	28
ENSG00000288773	ENSG00000288773	1	3.002	7	7.139	1	1
ENSG00000288774	ENSG00000288774	0	0	0	0	0	0
ENSG00000288775	ENSG00000288775	0	0	1	0	0	1
ENSG00000288776	ENSG00000288776	189	404.197	186.588	42	26.004	20.095
ENSG00000288777	ENSG00000288777	0	0	2	5	0	0
ENSG00000288778	ENSG00000288778	0	4	0	0	0	1
ENSG00000288779	ENSG00000288779	16	24	11.033	26	31.006	24
ENSG00000288780	ENSG00000288780	1	2	0	2	10	0
ENSG00000288781	ENSG00000288781	1	2	0	1.997	5	4
ENSG00000288782	ENSG00000288782	0	4	1	3	0	4
ENSG00000288783	ENSG00000288783	0	0	0	0	1	1
ENSG00000288784	CTAGE4	9.865	12.132	20.003	26.987	13.88	11.623
ENSG00000288785	ENSG00000288785	0.999	0	0	1	0	0
ENSG00000288786	ENSG00000288786	0	0	0	0	0	0
ENSG00000288787	ENSG00000288787	0	1	0	1	0	0
ENSG00000288788	ENSG00000288788	0	1	1	4	0	0
ENSG00000288789	ENSG00000288789	0	0	0	0	0	0
ENSG00000288790	ENSG00000288790	0	0	0	3	1.012	0
ENSG00000288791	ENSG00000288791	0	0	0	0	1	0
ENSG00000288792	ENSG00000288792	0	0	0	0	0	0
ENSG00000288793	ENSG00000288793	0	1	0	4	0	2
ENSG00000288794	ENSG00000288794	0	1	0	3	0	0
ENSG00000288795	ENSG00000288795	0	0	6	1	0	0
ENSG00000288796	ENSG00000288796	4	0	3	5.437	4	1
ENSG00000288797	ENSG00000288797	0	0	0	0	0	0
ENSG00000288798	ENSG00000288798	2	1	0	2	0	0
ENSG00000288799	ENSG00000288799	0	1	0	2	2	3
ENSG00000288800	ENSG00000288800	8	3	1	3	10	2
ENSG00000288801	ENSG00000288801	0	3	2	3.957	2	6
ENSG00000288802	ENSG00000288802	7	12	15	7	1	4
ENSG00000288803	ENSG00000288803	9	2	12	7	6	2
ENSG00000288804	ENSG00000288804	0	0	1	9.879	2	1
ENSG00000288805	ENSG00000288805	3	9	5	691.303	8	13
ENSG00000288806	ENSG00000288806	5	7	7	6	20	10
ENSG00000288807	ENSG00000288807	1	1.982	0	3	1	0
ENSG00000288808	ENSG00000288808	2	0	3	1	0	1
ENSG00000288809	ENSG00000288809	0	1	2	0	0	2
ENSG00000288810	ENSG00000288810	9.363	10.908	13.783	18.083	15.732	15.203
ENSG00000288811	FAM247A	4.896	0	1	0	0	0
ENSG00000288812	ENSG00000288812	1	5.021	4	3	2	8
ENSG00000288813	ENSG00000288813	0	0	0	0	0	0
ENSG00000288814	ENSG00000288814	2	0	0	0	0	0
ENSG00000288815	ENSG00000288815	0	0	0	0	0	0
ENSG00000288816	ENSG00000288816	0	1	0	0	0	0
ENSG00000288817	ENSG00000288817	0	5	0	5	0	0
ENSG00000288818	ENSG00000288818	3	9	6.49	7.808	10.29	3.382
ENSG00000288819	ENSG00000288819	1	4	8	1	1	3
ENSG00000288820	ENSG00000288820	23.019	4	16	5	2.001	4
ENSG00000288821	ENSG00000288821	3	0	0	0	1	2
ENSG00000288822	ENSG00000288822	1	0	0	6	3	0
ENSG00000288823	ENSG00000288823	1	1	1	6	2	3
ENSG00000288825	H2AC18	1239.465	1349.188	1245.147	356.971	315.982	351.86
ENSG00000288826	ENSG00000288826	11	7	4	6	5	8
ENSG00000288827	ENSG00000288827	2	5	2	6	6	3
ENSG00000288828	ENSG00000288828	0	8	4	3.237	7.891	0
ENSG00000288829	ENSG00000288829	0	0	0	0	0	0
ENSG00000288830	ENSG00000288830	4.964	12	20	3	3	0
ENSG00000288831	ENSG00000288831	4	0	3	13.359	7.956	3.834
ENSG00000288832	ENSG00000288832	0	1	2	5.99	3	0
ENSG00000288833	ENSG00000288833	0	0	1	2	0	2
ENSG00000288834	ENSG00000288834	0	2	0	4	0	0
ENSG00000288835	ENSG00000288835	2	0	0	2	2	0
ENSG00000288836	ENSG00000288836	11	12	11	6	16	13
ENSG00000288837	ENSG00000288837	0	0	2	0	1.006	0
ENSG00000288838	ENSG00000288838	0	7.935	2.243	4.491	8.107	1.423
ENSG00000288839	ENSG00000288839	0	1	0	4	2	2
ENSG00000288840	ENSG00000288840	11.074	20	16	17	16	17
ENSG00000288841	ENSG00000288841	66.159	124.869	141.72	46.167	42.17	66.227
ENSG00000288842	ENSG00000288842	0	4	0	5.984	0	2.214
ENSG00000288843	ENSG00000288843	2	3	1	7	0	3
ENSG00000288844	ENSG00000288844	0	2	0	0	0	0
ENSG00000288845	ENSG00000288845	0	5	0	11	1	1
ENSG00000288846	ENSG00000288846	0	0	0	1	0	1
ENSG00000288848	ENSG00000288848	13.949	24	12.094	4	26.343	29
ENSG00000288849	ENSG00000288849	0	0	6.394	1.408	0	0
ENSG00000288850	ENSG00000288850	2	0	0	0	2	0
ENSG00000288851	ENSG00000288851	25	20.916	24	23.724	41	46
ENSG00000288852	ENSG00000288852	0	1	0	2	2	1
ENSG00000288853	ENSG00000288853	2.372	0	1	2	4	0
ENSG00000288854	ENSG00000288854	24	15	22.843	20	5	15
ENSG00000288855	ENSG00000288855	0	0	0	0	0	0
ENSG00000288856	ENSG00000288856	19.055	45.01	20.193	37.407	68.008	26.743
ENSG00000288857	ENSG00000288857	1	1	0	1	0	0
ENSG00000288858	ENSG00000288858	3	1	0	2	0	0
ENSG00000288859	H2AC19	132.807	172.376	99.39	45.789	41.857	44.485
ENSG00000288860	ENSG00000288860	7	4	2	9	2	2.07
ENSG00000288861	ENSG00000288861	0	2	3	0	0	0
ENSG00000288862	ENSG00000288862	2	0	0	1	1	2
ENSG00000288863	ENSG00000288863	0	0	0	1	0	1
ENSG00000288864	ARHGAP11A-SCG5	8.974	0	1.8	15.106	3.378	27.585
ENSG00000288865	ENSG00000288865	0	1	1	1	1	0
ENSG00000288866	ENSG00000288866	5	12	7	10	6	7
ENSG00000288867	PPIAL4C	39.071	28.957	37.113	29.851	17.559	29.017
ENSG00000288868	ENSG00000288868	1	1	3	4	3	2.256
ENSG00000288869	SMANTIS	0	1	0	0	1	4
ENSG00000288871	ENSG00000288871	8	11	3	12.902	5.55	10.32
ENSG00000288872	ENSG00000288872	0	4	0	0	0	1
ENSG00000288873	ENSG00000288873	45	66	51	48.336	105.663	92
ENSG00000288874	ENSG00000288874	8	2	4	13	6	3
ENSG00000288875	ENSG00000288875	0	0	2	4.464	1	1
ENSG00000288876	ENSG00000288876	6	2	0	5	0	0
ENSG00000288877	ENSG00000288877	0	1	0	0	0	2
ENSG00000288878	ENSG00000288878	0	0	1	0	0	0
ENSG00000288879	ENSG00000288879	2	5.104	4	7	9	5.998
ENSG00000288880	ENSG00000288880	0	0	0	0	0	3
ENSG00000288881	ENSG00000288881	6	4	6	10.995	10.993	1
ENSG00000288882	ENSG00000288882	4	2	0	6	1	0
ENSG00000288883	ENSG00000288883	0	0	0	1	0	0
ENSG00000288885	ENSG00000288885	0	0	1	4.779	1	1
ENSG00000288886	ENSG00000288886	7	8	4	16.932	6	9
ENSG00000288887	ENSG00000288887	2	10	2	31.001	28	22
ENSG00000288888	ENSG00000288888	2	0	0	12	0	0
ENSG00000288889	ENSG00000288889	0	1	0	177.148	0	1
ENSG00000288890	ENSG00000288890	1	1	6	2	0	3
ENSG00000288891	ENSG00000288891	20	33	26.451	37.71	17.833	48
ENSG00000288892	ENSG00000288892	1	2	2	9	1	1
ENSG00000288893	ENSG00000288893	0	1	0	0	0	1
ENSG00000288894	ENSG00000288894	0	60.76	45.204	0	0	156.449
ENSG00000288895	ENSG00000288895	57	80	82	42.478	40	22
ENSG00000288896	ENSG00000288896	3	7	2	7	1	2.412
ENSG00000288897	ENSG00000288897	2	5	3	28.481	3	5
ENSG00000288898	ENSG00000288898	0	0	0	4	0	0
ENSG00000288899	ENSG00000288899	1	0	0	0	0	0
ENSG00000288900	ENSG00000288900	4	0	1	0	1	1
ENSG00000288901	ENSG00000288901	0	0	1	5	0	2
ENSG00000288902	ENSG00000288902	3	4	3	0	3	6
ENSG00000288903	ENSG00000288903	0	3	1	2	1	0
ENSG00000288904	ENSG00000288904	4	0	1	2.059	1.001	0
ENSG00000288905	LSP1P5	0	0	0	3.109	0	0
ENSG00000288906	ENSG00000288906	0	1	0	5	2	0
ENSG00000288907	ENSG00000288907	3.792	3	1	0	2	5.829
ENSG00000288908	ENSG00000288908	0.998	1	1	5	1	0
ENSG00000288909	ENSG00000288909	19	15	22.999	30.946	7	3
ENSG00000288910	ENSG00000288910	2	0	0	0	0	1
ENSG00000288911	ENSG00000288911	27	42.996	38.462	25	54.244	25.3
ENSG00000288912	ENSG00000288912	0	0	0	0	0	0
ENSG00000288913	ENSG00000288913	2	1	1	57.733	1	3
ENSG00000288914	ENSG00000288914	0	12.144	10.325	0	0	0
ENSG00000288915	ENSG00000288915	3	0	2	0	0	2
ENSG00000288916	ENSG00000288916	3	1	6	5	1	0
ENSG00000288917	ENSG00000288917	2	0	3	5.28	0	0
ENSG00000288918	ENSG00000288918	0	0	0	1	0	1
ENSG00000288919	ENSG00000288919	2	3	2.024	933.712	6	4
ENSG00000288920	RPSA2	368.428	449.635	386.746	348.787	297.049	304.506
ENSG00000288921	ENSG00000288921	0	0	0	1	0	0
ENSG00000288922	ENSG00000288922	0	2	1	5	2	1
ENSG00000288923	ENSG00000288923	0	4	0	3	4	0
ENSG00000288924	ENSG00000288924	1	2	0	2	2	2
ENSG00000288925	ENSG00000288925	0	0	0	9	0	0
ENSG00000288926	ENSG00000288926	6.144	11	4.489	63.681	26.417	17.325
ENSG00000288927	ENSG00000288927	0	1	0	0	0	0
ENSG00000288928	ENSG00000288928	16	34	27	30	29	15
ENSG00000288929	ENSG00000288929	0	1	2	10	1	0
ENSG00000288930	ENSG00000288930	0	0	3	5.712	0	0
ENSG00000288931	ENSG00000288931	0	0	0	0	0	0
ENSG00000288932	ENSG00000288932	7	3	0	1.293	6	1.678
ENSG00000288933	ENSG00000288933	3	2	3	0	5	5
ENSG00000288934	ENSG00000288934	1	8	3	1.048	4	4
ENSG00000288935	ENSG00000288935	0	10	1	2	4	7
ENSG00000288936	ENSG00000288936	0	0	0	0	1	1
ENSG00000288937	ENSG00000288937	0	1	0	0	0	1
ENSG00000288938	ENSG00000288938	3	1	0	1	0	0
ENSG00000288939	ENSG00000288939	1	0	1	0.778	0	1
ENSG00000288940	ENSG00000288940	5	3.064	5.13	2.118	5.142	2
ENSG00000288941	ENSG00000288941	3	1	1	3.613	5	3
ENSG00000288942	ENSG00000288942	0	0	0	1.168	0	1
ENSG00000288944	CHAER1	1	0	2	2	1	0
ENSG00000288945	ENSG00000288945	4	0	0	1	0	0
ENSG00000288946	ENSG00000288946	2	0	0	18	0	3
ENSG00000288947	ENSG00000288947	14	16	22	18.65	5.604	16.924
ENSG00000288948	ENSG00000288948	0	0	0	10	0	0
ENSG00000288949	ENSG00000288949	1	4.998	0	0	0	1
ENSG00000288950	ENSG00000288950	0	1	4	0	3	0
ENSG00000288951	ENSG00000288951	2	0	3	7	11	7
ENSG00000288952	ENSG00000288952	2	1	0	1	0.997	0
ENSG00000288953	ENSG00000288953	0	0	0	0	1.576	1
ENSG00000288954	ENSG00000288954	0	0	0	0	0	0
ENSG00000288955	ENSG00000288955	3	8	3	5.561	2	3
ENSG00000288956	ENSG00000288956	4	9	7	3.519	10	7
ENSG00000288957	ENSG00000288957	0	1	0	2	0	0
ENSG00000288958	ENSG00000288958	73	69.082	50	88.212	80	12
ENSG00000288959	ENSG00000288959	129.167	222.818	247.706	298.15	457.15	305.273
ENSG00000288960	ENSG00000288960	7	9	18	15	1.34	4
ENSG00000288961	ENSG00000288961	8	6	7	10	22	17
ENSG00000288962	ENSG00000288962	5	3	4	10	8	5
ENSG00000288963	ENSG00000288963	1	3	1.079	1	1	0
ENSG00000288964	ENSG00000288964	0	0	0	0	1	0
ENSG00000288965	ENSG00000288965	0	4	3	4	0	1
ENSG00000288966	ENSG00000288966	2	0	4	3	1	2
ENSG00000288967	ENSG00000288967	1	0	0	1	2	0
ENSG00000288968	ENSG00000288968	0	0	0	0	0	1
ENSG00000288969	ENSG00000288969	1	0	1	3	0	2
ENSG00000288970	ENSG00000288970	3	8	4	2	2	5
ENSG00000288971	ENSG00000288971	3	0	2	0	0	0
ENSG00000288972	ENSG00000288972	5	2	1	0	0	1
ENSG00000288973	ENSG00000288973	7	7	2	12	5	8
ENSG00000288974	ENSG00000288974	3	8	1	7	3	1
ENSG00000288975	ENSG00000288975	0	0	0	11	2	0
ENSG00000288976	ENSG00000288976	3	0	0	0	1	0
ENSG00000288977	ENSG00000288977	2	0	0	1	2	2
ENSG00000288978	ENSG00000288978	1	5.199	1	5	3	5
ENSG00000288979	ENSG00000288979	0	0	0	1	0	0
ENSG00000288980	ENSG00000288980	0	1	1	4	3	4
ENSG00000288982	ENSG00000288982	0	0	0	0	0	0
ENSG00000288983	ENSG00000288983	4	7	1	9	2	5
ENSG00000288984	ENSG00000288984	3	1.159	0	3.724	3.769	0
ENSG00000288985	ENSG00000288985	6	5	6	5.25	9.001	0
ENSG00000288986	ENSG00000288986	0	0	0	0	0	0
ENSG00000288987	ENSG00000288987	0	1	0	1	0	0
ENSG00000288988	ENSG00000288988	4	8	5	3.749	4.297	13.663
ENSG00000288989	ENSG00000288989	3.004	0	0	1	1.002	4
ENSG00000288990	ENSG00000288990	1	0	0	9	2	0
ENSG00000288992	ENSG00000288992	0	0	12	1	0	0
ENSG00000288993	ENSG00000288993	42.696	71.287	40.701	51.223	100.716	60.712
ENSG00000288994	ENSG00000288994	5	1	0	0	2	0
ENSG00000288995	ENSG00000288995	0	3	8	4	2	3
ENSG00000288996	ENSG00000288996	20	52.003	23	15	56	30
ENSG00000288997	ENSG00000288997	0	0	0	2	1	1
ENSG00000288998	ENSG00000288998	14	39	24	34	66.859	69.001
ENSG00000288999	ENSG00000288999	2	0	0	0	1	0
ENSG00000289000	ENSG00000289000	0	0	0.908	2.855	2.981	1
ENSG00000289001	ENSG00000289001	0	0	0	0	7.515	4.3
ENSG00000289002	ENSG00000289002	0	0	2	3	0	1
ENSG00000289003	ENSG00000289003	0	0	0	0	0	1
ENSG00000289004	ENSG00000289004	0	0	5	0	0	0
ENSG00000289005	ENSG00000289005	0	0	0	1	0	1
ENSG00000289006	ENSG00000289006	2391.873	3186.178	2564.039	2076.444	2538.142	2479.642
ENSG00000289007	LINC03112	0	1.5	1	0	0.5	0
ENSG00000289008	ENSG00000289008	0	0	1	3	0	2
ENSG00000289009	ENSG00000289009	441.79	698.474	402	22	841.993	614.345
ENSG00000289010	ENSG00000289010	0	0	0	0	1	0
ENSG00000289011	ENSG00000289011	5	7	10	5	1	4
ENSG00000289012	ENSG00000289012	8	0	0	0	0	0
ENSG00000289013	ENSG00000289013	25	32	40	17	16	9
ENSG00000289014	ENSG00000289014	3	6	7	628.663	4	5
ENSG00000289015	ENSG00000289015	0	0	0	1.178	0	0
ENSG00000289016	ENSG00000289016	3	5	8	6	1	4
ENSG00000289017	ENSG00000289017	0	0	1	0	0	0
ENSG00000289018	ENSG00000289018	5.002	13.834	7.001	16.921	22.833	25.011
ENSG00000289019	ENSG00000289019	1	1	0	1	4	3
ENSG00000289020	ENSG00000289020	3	7	3	12.992	2	4
ENSG00000289021	ENSG00000289021	0	2	3	0	1	2
ENSG00000289023	ENSG00000289023	0	0	0	3	0	0
ENSG00000289024	ENSG00000289024	0	4	0	1	1	1
ENSG00000289025	ENSG00000289025	0	0	0	0	0	0
ENSG00000289026	ENSG00000289026	2.001	1	2	18.13	2.989	0
ENSG00000289027	ENSG00000289027	0	0	0	0	2.369	3.91
ENSG00000289028	ENSG00000289028	0	3	0	2.016	4.155	2.248
ENSG00000289029	ENSG00000289029	3	1	2	7	1	4
ENSG00000289030	ENSG00000289030	1	3	8	0	3	3
ENSG00000289031	ENSG00000289031	0	0	3	0	1	1
ENSG00000289032	ENSG00000289032	0	0	1	0	2	1
ENSG00000289033	ENSG00000289033	0	5	5	8	4	6
ENSG00000289034	ENSG00000289034	0	10.001	0	1	1	0
ENSG00000289035	ENSG00000289035	0	1	0	0	0	0
ENSG00000289036	ENSG00000289036	0	0	0	1	0	0
ENSG00000289037	LINC01530	0	0	1.003	14.871	0	2
ENSG00000289038	ENSG00000289038	0	0	0	0	0	0
ENSG00000289039	ENSG00000289039	0	2	0	5	1	1
ENSG00000289040	ENSG00000289040	0	0	0	1	2	0
ENSG00000289041	ENSG00000289041	1	0	1	7	3	1
ENSG00000289042	ENSG00000289042	1	4	0	3	2	0
ENSG00000289043	ENSG00000289043	0	1	1	1	3	0
ENSG00000289044	ENSG00000289044	2	4	8	13.001	7	5.014
ENSG00000289045	ENSG00000289045	0	0	0	0	0	0
ENSG00000289046	ENSG00000289046	2	0	0	3.004	1	1
ENSG00000289047	ENSG00000289047	22	22	14	42.107	21	45
ENSG00000289048	GRHL2-DT	0	1	0	3	6	2
ENSG00000289049	ENSG00000289049	1	7	1	4	6.983	3
ENSG00000289050	ENSG00000289050	0	2	0	7	1	0
ENSG00000289051	ENSG00000289051	0	0	0	0	0	0
ENSG00000289052	ENSG00000289052	0	0	0	24.634	0	3
ENSG00000289053	ENSG00000289053	4	2	1	4	1	4
ENSG00000289054	ENSG00000289054	13	13	15	36	2	8
ENSG00000289055	ENSG00000289055	6	1	0	1	1	1
ENSG00000289056	ENSG00000289056	34.677	63.098	0	45.395	121.814	123.275
ENSG00000289057	ENSG00000289057	3	4	15	10	5	1
ENSG00000289058	ENSG00000289058	4	26.849	24	8.048	4	11
ENSG00000289059	FPASL	1	2	0	5	0	0
ENSG00000289060	ENSG00000289060	0	0	0	0	0	0
ENSG00000289061	ENSG00000289061	1	4	2	0	1	1
ENSG00000289062	ENSG00000289062	2	0	0	0	2	2
ENSG00000289063	ENSG00000289063	1	3	0	3	1	2
ENSG00000289064	ENSG00000289064	0	2	5	0	1	4
ENSG00000289065	ENSG00000289065	2	4	1	3.456	4	1
ENSG00000289066	ENSG00000289066	0	0	0	0	0	3
ENSG00000289067	ENSG00000289067	0	2	2	4	1	2
ENSG00000289068	ENSG00000289068	14	11	7	14.037	8.781	6.522
ENSG00000289069	ENSG00000289069	12	1	0	11.456	2.237	1
ENSG00000289070	ENSG00000289070	0	1	0	0	1	0
ENSG00000289071	ENSG00000289071	2	2	0	2	3	0
ENSG00000289072	ENSG00000289072	1	3	0	8	1	2
ENSG00000289073	ENSG00000289073	3	1	1	4	4	3
ENSG00000289074	ENSG00000289074	1	2	0	3	3	3
ENSG00000289075	ENSG00000289075	11	16	14	182.721	5	9.422
ENSG00000289076	ENSG00000289076	1	0	0	0	0	0
ENSG00000289077	ENSG00000289077	0	0	0	0	0	1
ENSG00000289078	ENSG00000289078	0	0	0	0	0	0
ENSG00000289079	ENSG00000289079	0	1	0	0	1	1
ENSG00000289080	ENSG00000289080	0	4	0	6.078	0	3
ENSG00000289081	ENSG00000289081	0	0	0	3.001	0	2
ENSG00000289082	ENSG00000289082	0	2	0	3	3	0
ENSG00000289083	LINC02256	2	0	0	0	0	2
ENSG00000289084	ENSG00000289084	7	12	0	10	8	1
ENSG00000289085	ENSG00000289085	1	1	0	2	0	0
ENSG00000289086	ENSG00000289086	0	0	0	0	2	0
ENSG00000289087	ENSG00000289087	1	0	0	8	4	0
ENSG00000289088	ENSG00000289088	1	11.823	0	5.868	9.224	3
ENSG00000289089	ENSG00000289089	6	8	3	2	2	0
ENSG00000289090	ENSG00000289090	65	74	47	71	76	90
ENSG00000289091	ENSG00000289091	0	0	0	2.351	0	0
ENSG00000289092	ENSG00000289092	0	0	1	1	2	1
ENSG00000289093	ENSG00000289093	0	0	1	3	0	0
ENSG00000289094	ENSG00000289094	0	2	2	3	0	0
ENSG00000289095	ENSG00000289095	1	6	1	3.131	5	5
ENSG00000289096	ENSG00000289096	0	0	1	1	3	0
ENSG00000289097	ENSG00000289097	2	0	4	6	1	5
ENSG00000289098	ENSG00000289098	0	0	3	0	0	0
ENSG00000289099	ENSG00000289099	2	0	0	7	1	2
ENSG00000289100	ENSG00000289100	6.213	4.085	4	8.35	11.236	8
ENSG00000289101	ENSG00000289101	9	6	1	6	6	5
ENSG00000289102	ENSG00000289102	1	0	0	1	0	1
ENSG00000289103	ENSG00000289103	1	10.697	4	2	5	8
ENSG00000289104	ENSG00000289104	0	0	0	0	2	1
ENSG00000289105	ENSG00000289105	0	0	0	0	0	0
ENSG00000289106	ENSG00000289106	3	0	3	1	3	0
ENSG00000289107	ENSG00000289107	0	1	0	4	3	4
ENSG00000289108	ENSG00000289108	2	2	3	4	0	2
ENSG00000289109	ENSG00000289109	26	38.096	17	19	49	25
ENSG00000289110	ENSG00000289110	17	10.016	11	16.002	22	21
ENSG00000289111	ENSG00000289111	2	1	0	0	0	2
ENSG00000289112	ENSG00000289112	0	1	0	10	5.613	3
ENSG00000289113	ENSG00000289113	0	0	0	0	0	0
ENSG00000289114	ENSG00000289114	1	0	3	1	0	1
ENSG00000289115	ENSG00000289115	0	2	4	0	2	0
ENSG00000289116	ENSG00000289116	0	0	0	0	0	0
ENSG00000289117	ENSG00000289117	0	0	0	0	2	0
ENSG00000289118	ENSG00000289118	0	0	0	0	0	0
ENSG00000289119	ENSG00000289119	0	0	0	1	0	0
ENSG00000289120	ENSG00000289120	6	7	5	6	4	6
ENSG00000289121	ENSG00000289121	3	2	0	0	1	0
ENSG00000289122	ENSG00000289122	3	6.132	10.209	6	10	7.059
ENSG00000289123	ENSG00000289123	12	8	2	7	2	3
ENSG00000289124	ENSG00000289124	23	37	0	3.836	37	27
ENSG00000289125	ENSG00000289125	0	0	0	0	0	0
ENSG00000289126	ENSG00000289126	0	2	0	0	0	3
ENSG00000289127	ENSG00000289127	0	0	0	2	2	0
ENSG00000289128	ENSG00000289128	6.395	15	12.913	14.382	23	9.802
ENSG00000289129	ENSG00000289129	0	0	0	0	0	0
ENSG00000289130	ENSG00000289130	8	5.001	7	11	14	12
ENSG00000289131	ENSG00000289131	6	11	12	9.998	9	10
ENSG00000289132	ENSG00000289132	4	8.117	8.033	13	10	3.993
ENSG00000289133	ENSG00000289133	0	0	0	0	0.944	0
ENSG00000289134	ENSG00000289134	8	7	6	3	2	3
ENSG00000289135	ENSG00000289135	3	3.001	2.087	3.037	1.404	3.04
ENSG00000289136	ENSG00000289136	2	2	0	4.026	2.087	1
ENSG00000289137	ENSG00000289137	4.004	2	0	4	0	3
ENSG00000289138	ENSG00000289138	0	2	0	4.003	1	0
ENSG00000289139	ENSG00000289139	1	1	0	0	0	0
ENSG00000289140	ENSG00000289140	22.998	56.715	36.488	14	3	52.565
ENSG00000289141	ENSG00000289141	0	0	0	0	0	1
ENSG00000289142	ENSG00000289142	0	3	0	3	0	5
ENSG00000289143	ENSG00000289143	0	0	0	0	0	0
ENSG00000289144	ENSG00000289144	1	2	2	1	6	3.009
ENSG00000289145	ENSG00000289145	46	60.115	38	11.952	11	24
ENSG00000289146	ENSG00000289146	0	0	0	1	0	0
ENSG00000289147	ENSG00000289147	27.604	6	19.785	19.794	37.685	34.166
ENSG00000289148	ENSG00000289148	0	0	0	0	0	0
ENSG00000289149	ENSG00000289149	2	2	0	1	4	2
ENSG00000289150	ENSG00000289150	0	2	0	0	0	0
ENSG00000289151	ENSG00000289151	0	3	0	105.29	1	0
ENSG00000289152	ENSG00000289152	3	2	2	16.002	1.01	3
ENSG00000289153	ENSG00000289153	4	9	6	17	11	12
ENSG00000289154	ENSG00000289154	0	0	1	2	0	0
